departure,arrival,flight_number,departure_time,arrival_time,remarks,period
KMJ,ITM,JAL 2385J-AIR運航,10:20,11:35,,20260301_20260328
KMJ,ITM,JAL 3881AMX運航,12:40,14:20,,20260301_20260328
KMJ,ITM,JAL 2389J-AIR運航,17:30,18:40,,20260301_20260328
KMJ,ITM,JAL 2393J-AIR運航,19:25,20:40,,20260301_20260328
AXJ,FUK,JAL 3890AMX運航,07:40,08:20,11月17・18・21・22日・12月3・4・11・12・16～19日運休,20251026_20260105
AXJ,FUK,JAL 3894AMX運航,15:45,16:25,12月13・20日・1月5日運休,20251026_20260105
AXJ,FUK,JAL 3898AMX運航,18:00,18:40,11月17・18・20～22日・12月3・4・11～13・16～20日・1月5日運休,20251026_20260105
AXJ,FUK,JAL 3891AMX運航,08:50,09:25,11月17・18・21・22日・12月3・4・11・12・16～19日運休,20251026_20260105
AXJ,FUK,JAL 3895AMX運航,16:55,17:30,12月13・20日・1月5日運休,20251026_20260105
AXJ,FUK,JAL 3899AMX運航,19:10,19:45,11月17・18・20～22日・12月3・4・11～13・16～20日・1月5日運休,20251026_20260105
AXJ,FUK,JAL 3890AMX運航,07:40,08:20,1月23・26・29日・2月5・15・16日運休,20260106_20260228
AXJ,FUK,JAL 3894AMX運航,15:45,16:25,,20260106_20260228
AXJ,FUK,JAL 3898AMX運航,18:00,18:40,1月23・26・29日・2月5・12・15・16日運休,20260106_20260228
AXJ,FUK,JAL 3891AMX運航,08:50,09:25,1月23・26・29日・2月5・15・16日運休,20260106_20260228
AXJ,FUK,JAL 3895AMX運航,16:55,17:30,,20260106_20260228
AXJ,FUK,JAL 3899AMX運航,19:10,19:45,1月23・26・29日・2月5・12・15・16日運休,20260106_20260228
AXJ,FUK,JAL 3890AMX運航,07:40,08:20,,20260301_20260328
AXJ,FUK,JAL 3894AMX運航,15:45,16:25,,20260301_20260328
AXJ,FUK,JAL 3898AMX運航,18:00,18:40,,20260301_20260328
AXJ,FUK,JAL 3891AMX運航,08:50,09:25,,20260301_20260328
AXJ,FUK,JAL 3895AMX運航,16:55,17:30,,20260301_20260328
AXJ,FUK,JAL 3899AMX運航,19:10,19:45,,20260301_20260328
KMI,ITM,JAL 2432J-AIR運航,08:55,09:55,,20251026_20260105
KMI,ITM,JAL 2434J-AIR運航,12:20,13:25,12月1日～1月5日5分早発,20251026_20260105
KMI,ITM,JAL 2438J-AIR運航,15:15,16:20,,20251026_20260105
KMI,ITM,JAL 2440J-AIR運航,17:40,18:40,12月1～18日5分遅着12月19日～1月5日5分早発(到着は同時刻),20251026_20260105
KMI,ITM,JAL 2444J-AIR運航,19:15,20:30,,20251026_20260105
KMI,ITM,JAL 2431J-AIR運航,07:15,08:25,,20251026_20260105
KMI,ITM,JAL 2433J-AIR運航,11:10,12:20,12月1日～1月5日5分遅発,20251026_20260105
KMI,ITM,JAL 2437J-AIR運航,13:30,14:35,12月1日～1月5日5分遅着,20251026_20260105
KMI,ITM,JAL 2439J-AIR運航,16:05,17:10,12月1～18日5分早発(到着は同時刻)12月19日～1月5日10分早発5分早着,20251026_20260105
KMI,ITM,JAL 2443J-AIR運航,17:30,18:40,,20251026_20260105
KMI,ITM,JAL 2432J-AIR運航,08:50,09:50,1月6～30日5分遅発,20260106_20260228
KMI,ITM,JAL 2434J-AIR運航,12:15,13:20,,20260106_20260228
KMI,ITM,JAL 2436J-AIR運航,15:05,16:10,,20260106_20260228
KMI,ITM,JAL 2438J-AIR運航,15:55,17:00,,20260106_20260228
KMI,ITM,JAL 2440J-AIR運航,17:45,18:50,,20260106_20260228
KMI,ITM,JAL 2444J-AIR運航,19:15,20:30,1月31日～2月28日5分早発,20260106_20260228
KMI,ITM,JAL 2431J-AIR運航,07:10,08:20,1月6～30日5分遅発,20260106_20260228
KMI,ITM,JAL 2433J-AIR運航,11:15,12:25,,20260106_20260228
KMI,ITM,JAL 2435J-AIR運航,13:25,14:35,,20260106_20260228
KMI,ITM,JAL 2437J-AIR運航,14:15,15:25,,20260106_20260228
KMI,ITM,JAL 2439J-AIR運航,16:00,17:10,1月6～30日5分遅発,20260106_20260228
KMI,ITM,JAL 2443J-AIR運航,17:30,18:40,1月6～30日5分遅発,20260106_20260228
KMI,ITM,JAL 2432J-AIR運航,09:00,10:00,,20260301_20260328
KMI,ITM,JAL 2434J-AIR運航,12:20,13:25,,20260301_20260328
KMI,ITM,JAL 2438J-AIR運航,15:50,16:55,,20260301_20260328
KMI,ITM,JAL 2440J-AIR運航,17:40,18:40,,20260301_20260328
KMI,ITM,JAL 2444J-AIR運航,19:10,20:25,,20260301_20260328
KMI,ITM,JAL 2431J-AIR運航,07:15,08:25,,20260301_20260328
KMI,ITM,JAL 2433J-AIR運航,11:15,12:20,,20260301_20260328
KMI,ITM,JAL 2437J-AIR運航,14:10,15:15,,20260301_20260328
KMI,ITM,JAL 2439J-AIR運航,16:00,17:10,,20260301_20260328
KMI,ITM,JAL 2443J-AIR運航,17:30,18:35,,20260301_20260328
KMI,FUK,JAL 3620J-AIR運航,07:35,08:25,12月1日～1月5日5分遅着,20251026_20260105
KMI,FUK,JAL 3624J-AIR運航,08:30,09:20,,20251026_20260105
KMI,FUK,JAL 3626J-AIR運航,13:10,14:00,,20251026_20260105
KMI,FUK,JAL 3630J-AIR運航,13:50,14:45,,20251026_20260105
KMI,FUK,JAL 3634J-AIR運航,15:15,16:05,12月1日～1月5日5分早発,20251026_20260105
KMI,FUK,JAL 3636J-AIR運航,16:35,17:25,,20251026_20260105
KMI,FUK,JAL 3642J-AIR運航,20:35,21:30,,20251026_20260105
KMI,FUK,JAL 3623J-AIR運航,07:20,08:00,,20251026_20260105
KMI,FUK,JAL 3625J-AIR運航,11:50,12:40,,20251026_20260105
KMI,FUK,JAL 3629J-AIR運航,12:35,13:20,,20251026_20260105
KMI,FUK,JAL 3633J-AIR運航,13:55,14:45,12月1日～1月5日5分遅発(到着は同時刻),20251026_20260105
KMI,FUK,JAL 3635J-AIR運航,15:20,16:05,,20251026_20260105
KMI,FUK,JAL 3639J-AIR運航,19:15,20:00,,20251026_20260105
KMI,FUK,JAL 3641J-AIR運航,20:10,21:00,12月1日～1月5日5分遅発(到着は同時刻),20251026_20260105
KMI,FUK,JAL 3620J-AIR運航,07:35,08:30,,20260106_20260228
KMI,FUK,JAL 3624J-AIR運航,08:30,09:20,,20260106_20260228
KMI,FUK,JAL 3626J-AIR運航,13:10,14:00,,20260106_20260228
KMI,FUK,JAL 3630J-AIR運航,13:50,14:45,,20260106_20260228
KMI,FUK,JAL 3634J-AIR運航,15:20,16:10,,20260106_20260228
KMI,FUK,JAL 3636J-AIR運航,16:35,17:25,,20260106_20260228
KMI,FUK,JAL 3642J-AIR運航,20:35,21:30,,20260106_20260228
KMI,FUK,JAL 3623J-AIR運航,07:20,08:00,,20260106_20260228
KMI,FUK,JAL 3625J-AIR運航,11:50,12:40,,20260106_20260228
KMI,FUK,JAL 3629J-AIR運航,12:35,13:20,,20260106_20260228
KMI,FUK,JAL 3633J-AIR運航,14:05,14:50,,20260106_20260228
KMI,FUK,JAL 3635J-AIR運航,15:20,16:05,,20260106_20260228
KMI,FUK,JAL 3639J-AIR運航,19:15,20:00,,20260106_20260228
KMI,FUK,JAL 3641J-AIR運航,20:15,21:00,,20260106_20260228
KMI,FUK,JAL 3620J-AIR運航,07:35,08:30,,20260301_20260328
KMI,FUK,JAL 3624J-AIR運航,08:30,09:20,,20260301_20260328
KMI,FUK,JAL 3626J-AIR運航,13:10,14:05,,20260301_20260328
KMI,FUK,JAL 3630J-AIR運航,13:50,14:45,,20260301_20260328
KMI,FUK,JAL 3634J-AIR運航,15:10,16:00,,20260301_20260328
KMI,FUK,JAL 3636J-AIR運航,16:35,17:25,,20260301_20260328
KMI,FUK,JAL 3642J-AIR運航,20:35,21:30,,20260301_20260328
KMI,FUK,JAL 3623J-AIR運航,07:20,08:00,,20260301_20260328
KMI,FUK,JAL 3625J-AIR運航,11:50,12:40,,20260301_20260328
KMI,FUK,JAL 3629J-AIR運航,12:30,13:20,,20260301_20260328
KMI,FUK,JAL 3633J-AIR運航,13:55,14:40,,20260301_20260328
KMI,FUK,JAL 3635J-AIR運航,15:20,16:05,,20260301_20260328
KMI,FUK,JAL 3639J-AIR運航,19:15,20:00,,20260301_20260328
KMI,FUK,JAL 3641J-AIR運航,20:10,21:00,,20260301_20260328
KOJ,ITM,JAL 2400J-AIR運航,07:35,08:40,,20251026_20260105
KOJ,ITM,JAL 2402J-AIR運航,09:00,10:05,,20251026_20260105
KOJ,ITM,JAL 3954J-AIR運航,10:05,11:10,12月26日～1月4日運航,20251026_20260105
KOJ,ITM,JAL 2406J-AIR運航,11:05,12:10,,20251026_20260105
KOJ,ITM,JAL 2408J-AIR運航,12:50,14:00,12月1日～1月5日5分早着,20251026_20260105
KOJ,ITM,JAL 2410J-AIR運航,14:45,15:50,,20251026_20260105
KOJ,ITM,JAL 2482J-AIR運航,15:50,16:55,12月1日～1月5日5分早発,20251026_20260105
KOJ,ITM,JAL 2412J-AIR運航,18:10,19:20,,20251026_20260105
KOJ,ITM,JAL 2414J-AIR運航,19:10,20:30,,20251026_20260105
KOJ,ITM,JAL 2401J-AIR運航,07:10,08:25,12月1日～1月5日5分早発(到着は同時刻),20251026_20260105
KOJ,ITM,JAL 3953J-AIR運航,08:20,09:35,12月26日～1月4日運航,20251026_20260105
KOJ,ITM,JAL 2405J-AIR運航,09:15,10:30,,20251026_20260105
KOJ,ITM,JAL 2407J-AIR運航,11:00,12:15,,20251026_20260105
KOJ,ITM,JAL 2481J-AIR運航,14:00,15:15,12月1日～1月5日5分早発,20251026_20260105
KOJ,ITM,JAL 2409J-AIR運航,15:00,16:10,12月1日～1月5日5分遅着,20251026_20260105
KOJ,ITM,JAL 2411J-AIR運航,16:20,17:35,,20251026_20260105
KOJ,ITM,JAL 2415J-AIR運航,17:20,18:35,12月1日～1月5日5分早発(到着は同時刻),20251026_20260105
KOJ,ITM,JAL 2419J-AIR運航,19:55,21:10,12月1日～1月5日5分遅着,20251026_20260105
KOJ,ITM,JAL 2400J-AIR運航,07:35,08:40,,20260106_20260228
KOJ,ITM,JAL 2402J-AIR運航,09:05,10:10,,20260106_20260228
KOJ,ITM,JAL 2406J-AIR運航,11:00,12:05,,20260106_20260228
KOJ,ITM,JAL 2408J-AIR運航,12:35,13:40,,20260106_20260228
KOJ,ITM,JAL 2410J-AIR運航,14:45,15:50,,20260106_20260228
KOJ,ITM,JAL 2482J-AIR運航,15:40,16:45,1月6～30日運航,20260106_20260228
KOJ,ITM,JAL 2412J-AIR運航,18:10,19:20,,20260106_20260228
KOJ,ITM,JAL 2414J-AIR運航,19:10,20:30,,20260106_20260228
KOJ,ITM,JAL 2401J-AIR運航,07:10,08:30,1月6～30日5分早発,20260106_20260228
KOJ,ITM,JAL 2405J-AIR運航,09:15,10:30,,20260106_20260228
KOJ,ITM,JAL 2407J-AIR運航,10:45,12:00,,20260106_20260228
KOJ,ITM,JAL 2481J-AIR運航,13:55,15:10,1月6～30日運航,20260106_20260228
KOJ,ITM,JAL 2409J-AIR運航,15:00,16:15,,20260106_20260228
KOJ,ITM,JAL 2411J-AIR運航,16:20,17:35,,20260106_20260228
KOJ,ITM,JAL 2415J-AIR運航,17:20,18:40,,20260106_20260228
KOJ,ITM,JAL 2419J-AIR運航,19:55,21:15,,20260106_20260228
KOJ,ITM,JAL 2400J-AIR運航,07:25,08:35,,20260301_20260328
KOJ,ITM,JAL 2402J-AIR運航,09:00,10:10,,20260301_20260328
KOJ,ITM,JAL 2406J-AIR運航,11:00,12:05,,20260301_20260328
KOJ,ITM,JAL 2408J-AIR運航,12:35,13:40,,20260301_20260328
KOJ,ITM,JAL 2410J-AIR運航,14:45,15:50,,20260301_20260328
KOJ,ITM,JAL 2482J-AIR運航,15:45,16:50,,20260301_20260328
KOJ,ITM,JAL 2412J-AIR運航,18:10,19:20,,20260301_20260328
KOJ,ITM,JAL 2414J-AIR運航,19:10,20:30,,20260301_20260328
KOJ,ITM,JAL 2401J-AIR運航,07:10,08:25,,20260301_20260328
KOJ,ITM,JAL 2405J-AIR運航,09:10,10:25,,20260301_20260328
KOJ,ITM,JAL 2407J-AIR運航,10:45,12:00,,20260301_20260328
KOJ,ITM,JAL 2481J-AIR運航,14:00,15:15,,20260301_20260328
KOJ,ITM,JAL 2409J-AIR運航,15:00,16:15,,20260301_20260328
KOJ,ITM,JAL 2411J-AIR運航,16:20,17:35,,20260301_20260328
KOJ,ITM,JAL 2415J-AIR運航,17:20,18:35,,20260301_20260328
KOJ,ITM,JAL 2419J-AIR運航,19:55,21:10,,20260301_20260328
TNE,ITM,JAL 2456J-AIR運航,15:05,16:10,12月27日～1月4日の月・火・木・土・日曜運航,20251026_20260105
TNE,ITM,JAL 2457J-AIR運航,13:10,14:30,12月27日～1月4日の月・火・木・土・日曜運航,20251026_20260105
ASJ,ITM,JAL 2464,12:30,13:55,12月26日～1月5日30分遅発,20251026_20260105
ASJ,ITM,JAL 2468,17:55,19:20,12月20日～1月4日運航,20251026_20260105
ASJ,ITM,JAL 2465,09:55,11:40,12月1～25日5分遅着12月26日～1月5日30分遅発35分遅着,20251026_20260105
ASJ,ITM,JAL 2469,15:10,17:00,12月20日～1月4日運航,20251026_20260105
ASJ,ITM,JAL 2464,12:30,13:55,,20260106_20260228
ASJ,ITM,JAL 2465,09:55,11:45,,20260106_20260228
ASJ,ITM,JAL 2464,12:20,13:50,,20260301_20260328
ASJ,ITM,JAL 2465,09:55,11:40,,20260301_20260328
TKN,ITM,JAL 2470J-AIR運航,14:15,15:45,12月31日・1月2日運航,20251026_20260105
TKN,ITM,JAL 2471J-AIR運航,11:45,13:45,12月31日・1月2日運航,20251026_20260105
RNJ,OKA,JAL 3866JAC運航,12:30,13:10,,20251026_20260105
RNJ,OKA,JAL 3866JAC運航,12:30,13:10,,20260106_20260228
RNJ,OKA,JAL 3866JAC運航,12:30,13:10,,20260301_20260328
ISG,HND,JAL 972JTA運航,10:40,13:20,1月5日10分遅発5分遅着10月26日・12月26日～1月4日JAL運航12月1日～1月4日5分遅発(到着は同時刻),20251026_20260105
ISG,HND,JAL 974JTA運航,19:20,22:00,10月26日・12月26日～1月4日JAL運航12月1日～1月5日5分遅発(到着は同時刻),20251026_20260105
ISG,HND,JAL 972JTA運航,10:40,13:15,1月6～31日10分遅発,20260106_20260228
ISG,HND,JAL 974JTA運航,19:25,22:00,,20260106_20260228
ISG,HND,JAL 972,10:45,13:20,3月1～12日5分早発(到着は同時刻),20260301_20260328
ISG,HND,JAL 974,19:20,22:00,3月1～12日5分遅着,20260301_20260328
ISG,OGN,RAC 741,10:05,10:35,1月5日5分遅着12月1日～1月4日5分遅発10分遅着,20251026_20260105
ISG,OGN,RAC 743,12:35,13:05,12月1日～1月5日5分遅発10分遅着,20251026_20260105
ISG,OGN,RAC 747,17:50,18:20,12月1日～1月5日5分早発(到着は同時刻),20251026_20260105
OGN,ISG,RAC 742,09:05,09:35,12月1日～1月4日5分遅発,20251026_20260105
OGN,ISG,RAC 744,13:35,14:05,12月1日～1月5日10分遅発,20251026_20260105
OGN,ISG,RAC 746,16:50,17:20,12月1日～1月5日5分早発,20251026_20260105
ISG,OGN,RAC 741,10:15,10:50,1月6～31日10分早発,20260106_20260228
ISG,OGN,RAC 743,12:40,13:15,,20260106_20260228
ISG,OGN,RAC 747,17:45,18:20,,20260106_20260228
OGN,ISG,RAC 742,09:10,09:40,1月6～31日5分早発,20260106_20260228
OGN,ISG,RAC 744,13:45,14:15,,20260106_20260228
OGN,ISG,RAC 746,16:45,17:15,,20260106_20260228
ISG,OGN,RAC 741,10:15,10:45,,20260301_20260328
ISG,OGN,RAC 743,12:35,13:05,3月27日運休,20260301_20260328
ISG,OGN,RAC 747,17:50,18:20,,20260301_20260328
OGN,ISG,RAC 742,09:10,09:40,,20260301_20260328
OGN,ISG,RAC 744,13:35,14:05,3月27日運休,20260301_20260328
OGN,ISG,RAC 746,16:50,17:20,,20260301_20260328
OKA,ISG,JTA 601,07:10,08:15,,20251026_20260105
OKA,ISG,JTA 605,09:55,10:55,1月5日10分早発5分早着12月1～25日5分遅着12月26日～1月4日5分早発(到着は同時刻),20251026_20260105
OKA,ISG,JTA 607,10:45,11:50,12月1～25日5分遅発12月26日～1月4日10分遅発,20251026_20260105
OKA,ISG,JTA 609,12:35,13:40,12月1日～1月5日5分遅発,20251026_20260105
OKA,ISG,JTA 617,14:55,15:55,1月5日5分遅着12月1日～1月4日5分遅発10分遅着,20251026_20260105
OKA,ISG,JTA 621,17:30,18:30,10月26日5分早発12月1～25日・1月5日5分遅発10分遅着12月26日～1月4日20分早発15分早着,20251026_20260105
OKA,ISG,JTA 625,18:20,19:20,12月1～25日・1月5日5分遅着12月26日～1月4日10分早発5分早着,20251026_20260105
ISG,OKA,JTA 600,08:55,09:55,,20251026_20260105
ISG,OKA,JTA 608,11:35,12:35,1月5日5分早発12月1～25日5分遅発,20251026_20260105
ISG,OKA,JTA 610,12:25,13:30,1月5日5分早着12月1～25日5分遅発(到着は同時刻)12月26日～1月4日15分遅発10分遅着,20251026_20260105
ISG,OKA,JTA 612,13:15,14:15,12月1日～1月4日5分遅発,20251026_20260105
ISG,OKA,JTA 614,14:20,15:20,12月1日～1月5日5分遅発,20251026_20260105
ISG,OKA,JTA 622,16:35,17:35,1月5日5分遅発12月1日～1月4日10分遅発5分遅着,20251026_20260105
ISG,OKA,JTA 626,18:45,19:45,1月5日10分遅発5分遅着10月26日20分遅発15分遅着12月1日～1月4日10分遅発,20251026_20260105
OKA,ISG,JTA 601,07:10,08:15,,20260106_20260228
OKA,ISG,JTA 605,09:55,10:55,1月6～31日10分早発5分早着,20260106_20260228
OKA,ISG,JTA 607,10:45,11:50,,20260106_20260228
OKA,ISG,JTA 609,12:40,13:45,,20260106_20260228
OKA,ISG,JTA 617,15:00,16:05,1月6～31日5分早発,20260106_20260228
OKA,ISG,JTA 621,17:40,18:40,1月6～31日5分早発(到着は同時刻),20260106_20260228
OKA,ISG,JTA 625,18:20,19:25,,20260106_20260228
ISG,OKA,JTA 600,08:55,09:55,,20260106_20260228
ISG,OKA,JTA 608,11:35,12:35,1月6～31日5分早発,20260106_20260228
ISG,OKA,JTA 610,12:30,13:30,1月6～31日5分早発,20260106_20260228
ISG,OKA,JTA 612,13:20,14:20,1月6～31日5分早発,20260106_20260228
ISG,OKA,JTA 614,14:25,15:25,,20260106_20260228
ISG,OKA,JTA 622,16:45,17:40,1月6～31日5分早発(到着は同時刻),20260106_20260228
ISG,OKA,JTA 626,18:50,19:50,1月6～31日5分遅発(到着は同時刻),20260106_20260228
OKA,ISG,JTA 601,07:10,08:15,,20260301_20260328
OKA,ISG,JTA 605,09:50,10:50,3月1～12日5分早発,20260301_20260328
OKA,ISG,JTA 607,10:40,11:45,3月1～12日5分早発,20260301_20260328
OKA,ISG,JTA 609,12:35,13:40,,20260301_20260328
OKA,ISG,JTA 617,15:00,16:05,3月1～12日5分早発10分早着,20260301_20260328
OKA,ISG,JTA 621,17:05,18:10,3月1～12日30分遅発,20260301_20260328
OKA,ISG,JTA 625,18:15,19:20,3月1～12日5分遅発,20260301_20260328
ISG,OKA,JTA 600,08:55,09:55,,20260301_20260328
ISG,OKA,JTA 608,11:30,12:30,3月1～12日5分早発,20260301_20260328
ISG,OKA,JTA 610,12:25,13:30,3月1～12日5分早発,20260301_20260328
ISG,OKA,JTA 612,13:20,14:20,3月1～12日5分早発,20260301_20260328
ISG,OKA,JTA 614,14:20,15:20,,20260301_20260328
ISG,OKA,JTA 622,16:45,17:45,3月1～12日10分早発,20260301_20260328
ISG,OKA,JTA 626,18:50,19:50,,20260301_20260328
NGO,OKA,JTA 043,07:30,09:55,12月1日～1月5日10分遅着,20251026_20260105
NGO,OKA,JTA 045,08:40,11:10,1月5日15分遅着12月1日～1月4日10分遅着,20251026_20260105
NGO,OKA,JTA 047,14:45,17:15,1月5日10分遅発20分遅着12月1日～1月4日5分遅発10分遅着,20251026_20260105
NGO,OKA,JTA 2049,17:15,19:50,12月26日～1月4日運航,20251026_20260105
NGO,OKA,JTA 049,18:55,21:20,12月1日～1月5日10分遅着,20251026_20260105
OKA,NGO,JTA 042,11:50,13:55,1月5日15分遅発10分遅着12月1日～1月4日10分遅発5分遅着,20251026_20260105
OKA,NGO,JTA 2044,14:30,16:25,12月26日～1月4日運航,20251026_20260105
OKA,NGO,JTA 044,16:00,18:00,12月1日～1月5日5分遅発(到着は同時刻),20251026_20260105
OKA,NGO,JTA 046,19:55,21:50,12月1日～1月5日10分遅発,20251026_20260105
OKA,NGO,JTA 048,20:35,22:30,10月26日5分遅発10月27日～11月30日5分早発,20251026_20260105
NGO,OKA,JTA 043,07:30,10:05,,20260106_20260228
NGO,OKA,JTA 045,08:40,11:20,1月6～31日5分遅着,20260106_20260228
NGO,OKA,JTA 047,14:50,17:20,1月6～31日5分遅発15分遅着,20260106_20260228
NGO,OKA,JTA 049,18:55,21:30,,20260106_20260228
OKA,NGO,JTA 042,12:00,14:00,1月6～31日5分遅発,20260106_20260228
OKA,NGO,JTA 044,16:05,18:00,,20260106_20260228
OKA,NGO,JTA 046,20:05,21:55,1月6～31日5分遅着,20260106_20260228
OKA,NGO,JTA 048,20:35,22:25,1月6～31日5分遅着,20260106_20260228
NGO,OKA,JTA 043,07:30,10:00,,20260301_20260328
NGO,OKA,JTA 045,08:35,11:10,3月1～12日5分遅発,20260301_20260328
NGO,OKA,JTA 047,15:00,17:30,3月1～12日20分早発15分早着,20260301_20260328
NGO,OKA,JTA 049,18:50,21:15,,20260301_20260328
OKA,NGO,JTA 042,12:10,14:10,3月1～12日15分早発20分早着,20260301_20260328
OKA,NGO,JTA 044,16:00,17:55,,20260301_20260328
OKA,NGO,JTA 046,19:50,21:45,3月1～12日15分遅発,20260301_20260328
OKA,NGO,JTA 048,20:30,22:25,3月1～12日5分遅発,20260301_20260328
OKA,MMY,JTA 551,07:15,08:10,12月1日～1月5日5分早発(到着は同時刻),20251026_20260105
OKA,MMY,RAC 801,08:00,08:55,,20251026_20260105
OKA,MMY,JTA 557,10:40,11:35,1月5日15分遅発12月1～25日5分遅発12月26日～1月4日5分早発,20251026_20260105
OKA,MMY,JTA 559,12:00,13:00,12月1～25日・1月5日5分遅発12月26日～1月4日10分遅発,20251026_20260105
OKA,MMY,JTA 563,14:20,15:20,1月5日5分遅着12月1日～1月4日5分遅発,20251026_20260105
OKA,MMY,JTA 565,15:35,16:30,1月5日5分遅発12月1日～1月4日5分遅発10分遅着,20251026_20260105
OKA,MMY,JTA 567,16:25,17:20,12月26日～1月4日運航,20251026_20260105
OKA,MMY,JTA 571,16:35,17:30,12月1～25日・1月5日5分遅発12月26日～1月4日1時間遅発,20251026_20260105
OKA,MMY,JTA 573,17:55,18:50,1月5日20分遅発12月1～25日10分遅発12月26日～1月4日15分遅発,20251026_20260105
MMY,OKA,JTA 552,08:55,09:45,,20251026_20260105
MMY,OKA,JTA 556,11:05,11:55,1月5日5分遅着,20251026_20260105
MMY,OKA,JTA 558,12:15,13:05,1月5日15分遅発12月1～25日5分遅発12月26日～1月4日5分早発,20251026_20260105
MMY,OKA,JTA 560,13:40,14:30,12月1日～1月4日5分遅発,20251026_20260105
MMY,OKA,JTA 562,16:00,16:50,12月1日～1月5日5分遅発,20251026_20260105
MMY,OKA,JTA 564,17:10,18:00,12月1日～1月5日5分遅発,20251026_20260105
MMY,OKA,JTA 566,18:05,18:55,12月26日～1月4日運航,20251026_20260105
MMY,OKA,JTA 572,18:10,19:00,12月1～25日・1月5日5分遅発12月26日～1月4日1時間遅発,20251026_20260105
MMY,OKA,RAC 804,20:00,20:55,1月5日5分早着12月1日～1月4日5分遅発(到着は同時刻),20251026_20260105
OKA,MMY,JTA 551,07:10,08:10,,20260106_20260228
OKA,MMY,RAC 801,08:00,08:55,,20260106_20260228
OKA,MMY,JTA 557,10:50,11:45,1月6～31日5分遅発,20260106_20260228
OKA,MMY,JTA 559,12:10,13:10,1月6～31日5分早発,20260106_20260228
OKA,MMY,JTA 563,14:25,15:25,1月6～31日5分早発(到着は同時刻),20260106_20260228
OKA,MMY,JTA 565,15:40,16:35,,20260106_20260228
OKA,MMY,JTA 571,16:40,17:35,,20260106_20260228
OKA,MMY,JTA 573,18:00,18:55,1月6～31日15分遅発,20260106_20260228
MMY,OKA,JTA 552,08:55,09:45,,20260106_20260228
MMY,OKA,JTA 556,11:05,12:00,,20260106_20260228
MMY,OKA,JTA 558,12:25,13:15,1月6～31日5分遅発,20260106_20260228
MMY,OKA,JTA 560,13:45,14:35,1月6～31日5分早発,20260106_20260228
MMY,OKA,JTA 562,16:05,16:55,,20260106_20260228
MMY,OKA,JTA 564,17:15,18:05,,20260106_20260228
MMY,OKA,JTA 572,18:15,19:05,,20260106_20260228
MMY,OKA,RAC 804,20:00,20:55,1月6～31日5分早着,20260106_20260228
OKA,MMY,JTA 551,07:15,08:10,,20260301_20260328
OKA,MMY,RAC 801,08:00,08:55,,20260301_20260328
OKA,MMY,JTA 557,10:40,11:30,3月1～12日5分遅発,20260301_20260328
OKA,MMY,JTA 559,11:50,12:50,3月1～12日15分遅発,20260301_20260328
OKA,MMY,JTA 563,14:20,15:20,,20260301_20260328
OKA,MMY,JTA 565,15:35,16:30,,20260301_20260328
OKA,MMY,JTA 567,16:20,17:15,3月1～12日運休,20260301_20260328
OKA,MMY,JTA 571,17:30,18:25,3月1～12日55分早発,20260301_20260328
OKA,MMY,JTA 573,18:10,19:00,3月1～12日15分早発10分早着,20260301_20260328
MMY,OKA,JTA 552,08:55,09:45,,20260301_20260328
MMY,OKA,JTA 556,11:00,11:55,,20260301_20260328
MMY,OKA,JTA 558,12:10,13:00,3月1～12日5分遅発,20260301_20260328
MMY,OKA,JTA 560,13:25,14:20,3月1～12日15分遅発,20260301_20260328
MMY,OKA,JTA 562,16:00,16:50,,20260301_20260328
MMY,OKA,JTA 564,17:10,18:00,,20260301_20260328
MMY,OKA,JTA 566,18:00,18:55,3月1～12日運休,20260301_20260328
MMY,OKA,JTA 572,19:05,19:55,3月1～12日55分早発50分早着,20260301_20260328
MMY,OKA,RAC 804,20:00,20:55,,20260301_20260328
OKA,RNJ,RAC 823,10:35,11:15,11月22・24日運航,20251026_20260105
OKA,RNJ,RAC 825,13:00,13:40,11月21・22・24日運航,20251026_20260105
OKA,RNJ,RAC 815,13:15,13:55,,20251026_20260105
OKA,RNJ,RAC 827,15:30,16:10,11月22・24日運航,20251026_20260105
OKA,RNJ,RAC 815,13:15,13:55,,20260106_20260228
OKA,RNJ,RAC 815,13:15,13:55,,20260301_20260328
MMY,ISG,RAC 831,11:35,12:05,12月1日～1月5日5分遅着,20251026_20260105
MMY,ISG,RAC 839,17:40,18:15,1月5日5分遅発(到着は同時刻)12月1日～1月4日5分遅発,20251026_20260105
ISG,MMY,RAC 834,14:45,15:15,12月1日～1月5日5分遅発,20251026_20260105
ISG,MMY,RAC 838,19:00,19:30,12月1日～1月4日5分遅発,20251026_20260105
MMY,ISG,RAC 831,11:35,12:10,,20260106_20260228
MMY,ISG,RAC 839,17:45,18:15,,20260106_20260228
ISG,MMY,RAC 834,14:50,15:20,,20260106_20260228
ISG,MMY,RAC 838,19:00,19:30,,20260106_20260228
MMY,ISG,RAC 831,11:35,12:05,,20260301_20260328
MMY,ISG,RAC 833,13:35,14:10,3月27日運航,20260301_20260328
MMY,ISG,RAC 839,17:40,18:10,,20260301_20260328
ISG,MMY,RAC 832,12:35,13:05,3月27日運航,20260301_20260328
ISG,MMY,RAC 834,14:40,15:15,,20260301_20260328
ISG,MMY,RAC 838,18:55,19:25,,20260301_20260328
